投稿日,タイトル,再生数
2016-02-17,女子高生の卒業アルバムを見て大興奮　こんな卒業アルバムは嫌だ,111065
2016-02-16,【ライザップでダイエット】激太り中年もたった1日でこのカラダ！,64256
2016-02-16,モンスト　ストＶガチャ！最速15連ガチャ！ケンが確定！？【games】,75592
2016-02-16,【デカ盛りゾンビ肉】1キロの生肉を10日放置したウンコ肉,626935
2016-02-15,MEGWINがお気に入り漫画キングダムの魅力について語る。つまらなかったら罰ゲーム【LIFE】,31409
2016-02-15,100円ヘアカラーで女子にモテる方法※可愛い女の子も食えますこの髪型,81577
2016-02-15,英語ペラペラ祝ジャスティス学園入学【LIFE】,29321
2016-02-14,ゾンビ肉の次は【真空肉】安い肉がご馳走になる方法！ちょい足しデスソース,417466
2016-02-13,大地を直食い！男のトマト狩り！極フレッシュ激ウマトマト【LIFE】,48669
2016-02-13,【女の敵】ベッキーの不倫よりゲスの極みな別れ方！,135610
2016-02-12,【ドッキリ】馴れ馴れしく下の名前で呼び続けたら美女はキレるのか【LIFE】,190343
2016-02-12,【美女2人と3P！？】デスソースチョコドッキリ！バレンタイン夜は熱くなる,117268
2016-02-12,新作ブラジャーを試着してくれと友達の妹(JK)に頼んでみよう【ブラジャーの日】,73477
2016-02-11,【Mr.30秒】可愛い美女の飲みかけ「あったかいミルクティー白の贅沢」を30秒で一気飲み【LIFE】,203462
2016-02-11,MEGWINTV11周年ありがとうMAJIDE LIFE,41214
2016-02-11,【バレンタイン】謎の女がくれたチョコ盾！これで彼女も守れる！,63431
2016-02-10,【２人大食い】多すぎ！マルちゃんごっつ盛りソース焼きそば10個4kg食いまくる！[麺のびすぎて増量]【LIFE】,312342
2016-02-10,熟女がねるねるねるねこねくり回して色が変わるアイス,99985
2016-02-09,【完食】肉400ｇ×ご飯700ｇ×デスソース少々　昼下がりのプチ大食いチャレンジ【LIFE】,492174
2016-02-09,マインクラフトの剣をチロルチョコ100個で作る！How to make chocolate sword 【Minecraft】,159896
2016-02-08,ヤリマンに聞いてみたHENTAI【LIFE】,256098
2016-02-08,【大学受験】こんな合格発表は嫌だ！大学合格祈願,149321
2016-02-07,【地中肉】10日間放置したゾンビウンコ肉を埋めて埋葬熟成【LIFE】,82631
2016-02-07,プラバルーン100個分の巨大シンナー風船の中は宇宙空間,75844
2016-02-06,【1800mlプレゼント】俺がお前らにおごってやるぜ！人生発体験ボトルキープで漢になる,30309
2016-02-06,牛肉2.0Kg！男の死ぬウマ ローストビーフ 全部食べたら死ぬぜ？ガーリックライス付,826509
2016-02-05,【ピンクのプリン？】乙女心をえぐるプッチンプリン ハッピーピンク食べて可愛くなりたい【LIFE】,45614
2016-02-05,戦闘力29999超え！スカウター大爆発の瞬間を捉えた！フリーザーぁぁぁぁぁっ！！,142668
2016-02-05,反面教師！？ファルコン先生の信号鬼クエスト攻略教室【モンスト】,28186
2016-02-04,【ゾンビ肉ソーセージ】100時間放置したゾンビ肉ソーセージからウンコ臭！【LIFE】,170780
2016-02-04,市販のステーキ肉を10日間放置して極旨ゾンビ肉誕生！！,322931
2016-02-04,【モンスト】初めての究極ジルドレ　レベル70でどこまで行ける？！,47979
2016-02-03,【ドッキリ】ウンコしてるMEGWINをトイレに閉じ込める監禁イタズラ【LIFE】,278496
2016-02-03,180℃の油で色々なフルーツを天ぷらにしたら鬼ヤバイ!!2016年の新常識!!,218044
2016-02-03,【モンスト】オーブ残り3発…このガチャに全てをかけた男汁！！【GAMES】,39725
2016-02-02,【30秒ファンタジー】節分の豆100円分を食べる【Mr.30秒】,64911
2016-02-02,100％付き合えるチョコラーメン！恋増し増し甘さ濃い目！バレンタイン二郎,124624
2016-02-02,【モンスト】全員モンスター売却する、クエスト失敗したら。初めての曜日クエスト（光闇）,55041
2016-02-02,【オレの胃袋は宇宙だ】太くてデカい恵方巻30秒で完食！【Mr.30秒】,102220
2016-02-01,【ゾンビサラダ】うっかり「かやく」の活用法!!栄養が偏りがちな現代人に新提案,106852
2016-02-01,【モンスト】超絶適正ゲット！超・獣神祭10連！オーブ５０個大消費！！,53972
2016-02-01,モテすぎバレンタイン！通常の10倍サイズの巨大チョコ貰った【LIFE】,55613
2016-01-31,【マジギレ】何回ファックポーズを初対面の外国人にしたらブチギレるのか検証,103535
2016-01-31,【モンスト】初めての超絶ヤマトタケル　レベル70でどこまで行ける？！,84682
2016-01-30,オールスター英雄感謝祭！！君の好きな有名人が殴りあう！LINE英雄乱舞【GAMES】,36824
2016-01-30,【テレビ未公開ヒミコ魂流出】仮面ライダーゴースト闘魂ブースト！,626321
2016-01-30,【感動の最終回】UMAハンターメテオ！遂にマナナンガルに発見か！【Adventure】フィリピン8,48734
2016-01-29,ニンニンジャーの先輩があの秘密を大暴露!!スーパー戦隊危機一髪!?,73667
2016-01-29,★６確定！！初心者応援ガチャ初めての神化キャラGET【GAMES】,42222
2016-01-29,死人が出る古びた海外遊具に現地アイドルと乗ってみた。カンボジア、シェリムアップ［ADVENTURE］,29314
2016-01-28,サドンデスソースを登録者数280万人イケメン外国人YouTuberにぶち込む！,66192
2016-01-27,【生体実験】体が赤くなる劇薬飲んで失神！60℃拷問で皮膚炎上！,360418
2016-01-26,デスソース少々×炙りブタ肉３５０グラム×ご飯１０００グラム　昼下がりのプチ大食いチャレンジ【LIFE】,588276
2016-01-26,【食虫】腐ったアリ1000匹大食い！【閲覧注意】,919437
2016-01-25,爆絶級まったりストライカーMEGWINの始めての極クエスト前編,49334
2016-01-25,【焼きゾンビ】50日間放置したゾンビ肉ステーキ！焼きウンコ肉糞ウメェッ！,574399
2016-01-25,【GAMES】MEGWINやらかす。モンストで売っちゃいけないやつを売った。初心者講座,187925
2016-01-24,【Ｍｒ.３０秒】あの牛乳を３０秒で一気飲みする【LIFE】,83022
2016-01-24,【衝撃の事実】魔女を求めジャングルを抜け更なる奥地へ【Adventure】フィリピン7,40275
2016-01-23,【今宵性獣爆弾投下】君、覚醒！豚足唐揚！滋養強壮精力爆発！我歓喜,181176
2016-01-23,【初体験】崩壊しそうな釣り橋を渡る！そして遂に喧嘩勃発【Adventure】フィリピン6,53357
2016-01-22,インスタ写真スライドショー作ったら自分で感動したぜMAJIDE［LIFE］Instagram,23238
2016-01-22,大クラッシュ連発１００ｋｇ超級モンスターマシンが大激突！　SG第５１回ボートレースクラシック,75969
2016-01-22,YouTuberの致命的ミス！圧倒的謝罪会見で号泣！？【LIFE】,37095
2016-01-21,カチカチ雪をミキサーにかけて粉雪生成！無限雪合戦を楽しもう！ [LIFE],63553
2016-01-21,【ゲスの極み必見】キスマークで体に文字を描く前衛的アートで爆裂内出血で不倫防止,240360
2016-01-21,［マック堺］直伝!!スティールチャレンジでチャンピオンになる方法 LIFE,43208
2016-01-20,【100℃地雷】今夜はアイツが皮膚ベロン！さよなら皮膚フォーエバー,241093
2016-01-20,【謝罪】今日の動画がMAJIDEヤバイ件について【LIFE】,50365
2016-01-19,大人の趣味【競技エアーガン】に挑戦だぜMAJIDE【LIFE】,36019
2016-01-19,【雪に生き埋め】極限まで冷やして熱湯に入ったら人体破裂するの？,326418
2016-01-19,MEGWINTV今年の抱負をお伝えします【LIFE】,26605
2016-01-17,生肉放置35日突破！究極完全態ゾンビウンコ肉！死ぬウマ食中毒級【LIFE】,711653
2016-01-17,社長が拾い食いをしていてドン引き！1からしつけてみた,502463
2016-01-17,フィリピンの超田舎の凄腕ハンターと遂に接触！試練の幕開け【Adventure】フィリピン5,47991
2016-01-17,1600℃超えのマグマで締めくくってしまうのか！MEGWIN TVアワード2015【3位→1位】,127076
2016-01-16,去年も1年ありがとう！感謝の気持ちを込めてお前らと乾杯！MEGWIN TVアワード【LIFE】,22874
2016-01-16,恋人の間で大流行！出産前に未来の子供の顔が分かる便利ワザ,109935
2016-01-16,獣神祭ガチャ１００連！！MEGWIN38歳から始めるモンスターストライク【GAMES】,193259
2016-01-16,デスソースだらけだった激辛年！MEGWIN TVアワード2015【10位→4位】,62582
2016-01-15,【緊急事態】夜の危険なスラム街！救援要請【Adventure】フィリピン4,56108
2016-01-15,【ガチ喧嘩】我が家の炊飯器が日本一と言い張り大喧嘩お前ーらの釜をもって来いや！！,174068
2016-01-15,出るか！死ぬウマ超えの名作！MEGWIN TVアワード2015【20位→11位】,67278
2016-01-14,【究極乾燥肉】ゾンビ肉！？肉ウンコ！？感染者続出で糞ウマ馬鹿ウマ【LIFE】,494227
2016-01-14,絶対笑う最初の1本目！MEGWIN TVアワード2015【30位→21位】,73636
2016-01-13,【終電ゲーム】終電まで60分！酔っぱらい達を路上に放置！帰れない絶望【終電地図アプリ】,544996
2016-01-13,【ショットガン祭り】フィリピンの危険なスラム街に泊まりたい【Adventure】フィリピン3,75024
2016-01-12,【SMAP解散の真実】SMAPメンバーに直撃【LIFE】,67071
2016-01-12,差し入れにスゲーやばい物が入ってた【LIFE】,107110
2016-01-11,【ベッキーも驚愕！？】ゲスなミカンの剥き方 SEKAI NO OWARIも近い,67979
2016-01-11,嫁の里帰り★ゴージャスビーとワインが美味いオーストラリア、マーガレット・リバー[LIFE],27521
2016-01-10,【流ケツ騒動！？】画鋲300個の上に均等に力をかければ座れるはずだぜMAJIDE,208487
2016-01-10,[LIFE]膀胱炎になる前に海外でトイレを借りる方法in香港,25958
2016-01-09,【YouTuberの末路】近所迷惑で隣のおじさんがブチ切れる！家屋倒壊,265178
2016-01-09,初海外でボッタクられてほぼ全財産を失い路頭に迷うDQN【Adventure】フィリピン2,99134
2016-01-08,【YouTuberの末路】家族と2F建てダンボールハウスで生活！勿論保護も受ける,391895
2016-01-07,【ベッキー不倫の真相】ゲスの極み乙女のメンバー直撃【LIFE】,130078
2016-01-07,絶対合格☆最も残酷なセンター分け試験2016結果発表で答案流出！,102946
2016-01-06,塩素系ハイター混ぜた透明なコーラを絶対飲むな！驚きの白さに！！,139492
2016-01-06,犯罪率が超高い国と聞いたフィリピンで初めての海外旅行【Adventure】フィリピン1,109411
2016-01-05,感染！【ゾンビ漬け物】100時間放置した御飯の友,186068
2016-01-04,うまい棒1000本シールド！爆発・銃弾・打撃を無力化【駄菓子ATフィールド】,81313
2016-01-03,【激安２億円】西暦210X年からの刺客！ローション式の魔法シューズで歩かずに無限に進める！,118722
2016-01-02,100℃の熱湯に指ぶち込んでも皮膚再生！オートケアル完全再現で不死身,206386
2016-01-01,あけましておめでとう！これからもよろしくな！正しいHow to 正月【LIFE】,24654
2016-01-01,【顔面打ち上げ花火】1分以内にポケモン20種言えないと即死！？,77095
2015-12-31,うまい棒500本分の結晶！！濃縮されたうまい棒を食べてみた【LIFE】,598843
2015-12-31,500個使って巨大うまい棒作ったらカッチカッチになった,298719
2015-12-30,フレーバーいろはす煮詰めたらドロドロになった検証。そして食べる！！#いろはす煮詰める,280969
2015-12-30,【最終回】1人でも凍死できたらハワイ！一体誰が死ぬのか！【ミッション：インポッシブル冬ゲーム30】,84233
2015-12-29,【禁断の実験】飼ってる羊を遺伝子操作してたら第2016使徒襲来！！,49894
2015-12-29,デスソース100％鍋！地獄絵図【ミッション：インポッシブル冬ゲーム29】,136262
2015-12-28,引火焼死！2000本のロウソクを同時に燃やして事故急火柱！カグヅチSS,75806
2015-12-28,0円麻酔！氷水で麻痺させた手に降り注ぐ暴力【ミッション：インポッシブル冬ゲーム28】,55427
2015-12-27,PeepingLifeのDVDの表紙にオレがいるぜ【LIFE】,24382
2015-12-27,10年間今日までありがとう。俺はお前達を絶対に忘れない。最後に伝えたい事,68248
2015-12-27,漢の3P！宇宙初！3人同時ディープキス！！【ミッション：インポッシブル冬ゲーム27】,47149
2015-12-26,変と乱の違いって？【LIFE】,20524
2015-12-26,プレゼントあり★LINEゲットリッチで敗者は火傷系の罰ゲーム,44078
2015-12-26,アソコに入れたいのに入れられなくてヒーヒー言っちゃう【ミッション：インポッシブル冬ゲーム26】,47832
2015-12-25,いつもありがとう！みんなにサインのプレゼントだぜ！MAJIDE【LIFE】,30835
2015-12-25,火薬園児が見つけた1700℃爆発パラシュート花火を静かにできるnew花火スポット！うるせぇおじさん憤怒！！,142694
2015-12-25,【グロ注意】冬眠してるアレを捕獲！！【ミッション：インポッシブル冬ゲーム25】,74531
2015-12-24,有馬記念2015予想！キタサンブラックかラブリーデイか！！！【LIFE】,27873
2015-12-24,極ウマ船！2000本のうまい棒イカダで大航海時代！うまい王に俺はなるっ！,85714
2015-12-23,【Mr.30秒】クリスマス ブッシュドノエルを30秒以内に完食する。【LIFE】,91719
2015-12-23,【致死量の落とし玉】2階から高速落下あけおめ,183957
2015-12-23,【天才38歳が教える】お年玉を何倍にも増やす方法で豪遊【LIFE】,40111
2015-12-22,【世にも奇妙な物語】恐怖！顔が無い男が来てアマンダ絶叫！,55975
2015-12-22,のどにダイレクトアタック！天才スナイパー見参【ミッション：インポッシブル冬ゲーム22】,62266
2015-12-21,【Mr.30秒】堅揚げポテトを30秒で完食する。できなかったら…。【LIFE】,268993
2015-12-21,炭酸ショットガンで鼻貫通！時速40ｋｍの弾丸で君のハートにレボリューション！,166714
2015-12-21,【ミッション：インポッシブル冬ゲーム21】,54337
2015-12-20,ウンコ臭！生肉を3週間放置で腐らせて喰う！ゾンビ肉？チレ肉？【LIFE】,586103
2015-12-20,【閲覧警報】刃渡50mmの360本トゲトゲフラフープに刺されて廻される拷問ゲーム,151160
2015-12-20,ビチョビチョのキスはいかが！？デカキン処刑！【ミッション：インポッシブル冬ゲーム20】,45251
2015-12-19,【男の出刃包丁】素人が捌く海底の巨大な悪魔アンコウ,188383
2015-12-19,上空20ｍおつまみ！タコ上げ世界記録樹立【ミッション：インポッシブル冬ゲーム19】,47822
2015-12-18,【エアスピネル】朝日杯フューチュリティステークス2015競馬予想【LIFE】,18498
2015-12-18,【ボイパ】4人で口だけミッション・インポッシブルのテーマ【LIFE】,29426
2015-12-18,【閲覧注意】連発回転トンボ花火を網で捕まえないとスマホ爆発破壊！モンスト3DS発売記念プレゼント,87778
2015-12-18,焼尻にタイキックでケツ壊死！！そして人体発火へ【ミッション：インポッシブル冬ゲーム18】,44033
2015-12-17,【LIFE】我らスケートボード部始めました。オーリーの練習,84090
2015-12-17,【モンスト3DS】世界最速カグツチ使って壁カンカンしてみた！ストライクショットで事故！？,176328
2015-12-17,パリピ系クラブ開業したら世界的アーティスト達が来店してきた,41611
2015-12-17,指先と100℃チーズの融合！とろける手！裂ける手！【ミッション：インポッシブル冬ゲーム17】,73374
2015-12-16,【クリぼっち】俺のクリスマスプレゼント！Xmasに物申す！【LIFE】,22088
2015-12-16,大胆！316000リットルの水の上に立つ！そして進む！そして宇宙へ,63015
2015-12-16,【焼き拳】激アツ餅米ぶん殴る！男の素手餅つき祭り【ミッション：インポッシブル冬ゲーム16】,63209
2015-12-15,【念願】 オレついにメジャーデビュー!! 【LIFE】,24096
2015-12-15,【庭に穴を掘ってたら・・・】材料費0円！！男の夢掘りごたつ！,218016
2015-12-15,フリースはペットボトルに戻るのか！世紀の大実験で大やけど【ミッション：インポッシブル冬ゲーム15】,42963
2015-12-14,男の死ぬウマ！デブと茸とA5松阪牛ステーキ晩餐会【LIFE】,227568
2015-12-14,【カビマック】マクドナルドのハンバーガーを1ヶ月放置して食べる Zombie McDonald’ｓ,285430
2015-12-14,おしり破裂！羽子板全力スマッシュで絶叫【ミッション：インポッシブル冬ゲーム14】,43942
2015-12-13,メテオやらかす【LIFE】,227479
2015-12-13,1600℃超の鉄球でティッシュを1000枚貫通させろ！灼熱の火炎よ燃え上がれ！,675673
2015-12-13,【男のダイエット】人間の皮膚500ｇ集める！【ミッション：インポッシブル冬ゲーム13】,53993
2015-12-12,【うまい棒1000円分】うまい棒でダウンジャケット作って作って着たら快適すぎて笑む。,52748
2015-12-12,【逆編み物】ファッションセンター破壊！【ミッション：インポッシブル冬ゲーム12】,43462
2015-12-11,【火薬爆発】名探偵コナンのキック力増強シューズ完全再現！威力1956倍！,186911
2015-12-11,【火事で家全焼チャレンジ】MEGWINの家に放火して楽しみました【ミッション：インポッシブル冬ゲーム11】,84872
2015-12-10,【閲覧注意】猛毒もってそうな殺人超巨大クモを捕まえろ！【LIFE】,375330
2015-12-10,10000ボルトの電撃で絶叫！感電！？人間発電機【ミッション：インポッシブル冬ゲーム10】,60434
2015-12-09,【悲報】YouTube辞めて八百屋になります！【LIFE】,74551
2015-12-09,【奇跡】急激にイスを出現させる方法!! スーパー3Dコピー機,45229
2015-12-09,酸を目に入れろ！地獄目潰しで絶叫【ミッション：インポッシブル冬ゲーム9】,58535
2015-12-08,TOEICスコア公開！果たして何点なのか！目指せバイリンボーイ【LIFE】,45065
2015-12-08,【72時間放置】ゾンビ腐ルーツ！腹も腐る美味さ！！,220597
2015-12-07,LIVEチケット発売開始！YouTube未公開動画、裏話盛りだくさん【LIFE】,11430
2015-12-07,【撮影事故】不法侵入未遂サンタ逮捕の瞬間！背中が取れる重体で意識不明,77590
2015-12-07,みかんの剥き方ムキムキムッキ大パニック！【ミッション：インポッシブル冬ゲーム7】,55994
2015-12-06,【ドッキリ】MEGWINの靴に釣り糸をつけた結果www,268362
2015-12-06,火起こしから始める庭焼き芋で嘔吐レース【ミッション：インポッシブル冬ゲーム6】,77945
2015-12-05,ウンコ臭！！生肉を3週間寝かした究極美味！ゾンビ肉？チレ肉？,1659431
2015-12-05,1つの腹巻きに超デブと入ってみたら内臓破裂圧迫死【ミッション：インポッシブル冬ゲーム5】,58522
2015-12-04,【内臓破裂注意】うまい棒2000本でクッション作って飛び降り！中身出ちゃう！,83834
2015-12-04,コタツの中に何かがいる！？失禁注意！精神崩壊ゲーム【ミッション：インポッシブル冬ゲーム4】,75026
2015-12-03,次世代につなぐ史上最高気持ちイイ振動器具を作ってしまった！！【LIFE】,76009
2015-12-03,食器洗剤をミキサーで１時間混ぜた！爆発寸前の温度になった！,220934
2015-12-03,96度のスピリタス吸引！急性アルコール中毒で死亡確定【ミッション：インポッシブル冬ゲーム3】,108296
2015-12-02,100%絡まないイヤホンの結び方をツイッターで見つけた【LIFE】,45914
2015-12-02,【スターウォーズ】遂に俺達もフォースの覚醒 Star Wars: The Force Awakens,60231
2015-12-02,カイロ大発火！男性3人の指が真っ黒に！【ミッション：インポッシブル冬ゲーム2】,71600
2015-12-01,ホワイトベースでバイクを診断してもらった結果www[LIFE],263999
2015-12-01,瞬間粉砕！凍らせた激安グラスに100℃のお湯を注ぐ【都市伝説】,341078
2015-12-01,絶対不可能！100℃の熱湯入り湯たんぽをキャッチ【ミッション：インポッシブル冬ゲーム1】,83931
2015-11-30,絶対にやってはいけない！~UFOを呼ぶ~圧倒的恐怖[LIFE],31493
2015-11-30,1600℃超の鉄球を手で受け止めろ！一瞬で皮膚をも溶かし即貫通！！,644865
2015-11-29,【ドッキリ】デカキングッズを本人の前で捨ててマジギレ,243252
2015-11-29,コラボ相手募集！ウルスト4、5できる奴かかってこいや！特にゲーム実況者ぁっ！,21471
2015-11-29,激辛デスソースパスタ早食い！ゲーム&激辛  デカキンと死闘 ダンジョン障害レース【LINE ウィンドソウル】,183596
2015-11-28,毎分9000回転の高周波スライサーでヒトも野菜もニクも斬る【地域最高級】,209270
2015-11-27,MEGWIN TVアワード2015開催決定！怒涛の365日を振り返るぜMAJIDE,22596
2015-11-27,【ギネス認定】150倍×10000倍辛いコブラチリを煮詰めて食う！地獄の激カラ戦士,226677
2015-11-26,100％当たる！？競馬予想で大金持ち！ジャパンカップ2015[LIFE],44821
2015-11-26,1600℃超のマグマに－80℃のドライアイスをぶち込む！大爆発必至！！,2199948
2015-11-25,突然ですがサイヤ人です７ | Though it is sudden.I am saiya man.,53287
2015-11-24,【同窓会】MEGWINの壮絶な高校時代！20年ぶりの再開に涙！！,114084
2015-11-23,【豆腐200倍美味い】豆腐が消しゴムに見えてついつい重要契約書を消してしまう。,78667
2015-11-22,【ネタバレ】仮面ライダーゴースト新アイ魂を古ヒーローがレビュー,179759
2015-11-21,モンハンの超巨大肉を作る！モンスターハンタークロス発売前に狩技GET！漫画飯？海賊飯？,627035
2015-11-20,【犬猫殺処分0】神奈川県庁の動画を作ったから見てくれMAJIDE[LIFE],41636
2015-11-20,【プレゼント企画】目指せ海外旅行！漢の一点勝負！！スーパーレアミノタウルス(松坂産)降臨,51075
2015-11-20,画鋲100個を付けた棒をローラーブレード履いて避けてみたw,153772
2015-11-19,【狙うは1000万円】絶対当たるマイルチャンピオンシップ2015予想,31111
2015-11-19,ゾロ超え！1500℃出刃包丁で焼き鬼斬り！いきなりステーキで極旨爆肉,958897
2015-11-18,TVアニメに出たぜ！裏話と感想 Peeping Life[LIFE],36684
2015-11-18,はじめしゃちょー HIKAKIN SEIKIN Daichiが出ないYouTube FANFEST/革ジャンの堕天使,79266
2015-11-17,YouTube FANFEST本番直前の練習動画[LIFE],37533
2015-11-17,360°同時衝撃は未来への片道切符 YouTuberの未来を見てきたぜMAJIDE,54881
2015-11-17,【LIFE】激ウマ！七輪炭火ベランダバーベキューBBBQ,206785
2015-11-16,【ドッキリ】デスソースおにぎり＆生唐辛子茶でガチ死ぬランチ,349096
2015-11-16,【LIFE】きょうはぱーてー【今週金曜からBEGIRAGONSで餃子ゲーム始まるよ】,20900
2015-11-15,【LIFE】MEGWINが千葉県出身者を怒らせた！！,31533
2015-11-14,TOEICを受けてきた感触を現地から伝えるぜMAJIDE【LIFE】,35030
2015-11-14,《全ジロリアンが泣いた…》ペヤング やきそば にんにくMAX世界最速フラゲ レビュー！にんにくマシマシマシマシ…,568510
2015-11-13,俺のマイナンバーは1桁だったMAJIDE[LIFE],57180
2015-11-13,1500℃の鉄球を顔で受けろ！灼熱！ピタゴラ拷問スイッチ,395530
2015-11-13,久しぶりに会う外国人を生放送でぶち倒す作戦会議！！[LIFE],23517
2015-11-12,天才競馬予想屋MEGWINの絶対当たるエリザベス女王杯2015「LIFE],39590
2015-11-12,1000円以下で宇宙へ行く方法！100均手作りジャンプシューズ,63586
2015-11-11,画鋲100個付けた棒が当たって大事故にwww,101392
2015-11-10,腐らない！マクドナルドのハンバーガーを1ヶ月後に食べていいの？今？,245677
2015-11-09,【ドッキリ】海で獲ったカニを食べさせた後猛毒と伝える,680260
2015-11-09,【危険】1000℃に熱した鉄球を食す！男の激ワル味噌汁で火傷,341975
2015-11-08,Peeping Life TVにCGアニメ版の俺が出るぜ！録画予約だMAJIDE[LIFE],27947
2015-11-08,【ドッキリ】サドルとペダルにアロンアルファ塗る！無限自転車,709492
2015-11-07,前代未聞13段ドリップ！全自動男コーヒーマシーン！,78915
2015-11-06,デスソースを煮詰めたらウンコ辛さ10000倍の衝撃【ウンコ注意】,243758
2015-11-06,【最終回】さらば！漢達！超高圧洗浄機で顔面粉砕[ミスターノーリアクション決定戦30],68138
2015-11-05,32円のビックカツとか言ってすいません[LIFE],62908
2015-11-05,【期間限定】BIG◯◯割！たった32円でバーガーキング食べまくる方法※実際は120円の割引チケットがもらえます,80421
2015-11-05,食せ！デスソース！余命120秒のイケメン達[ミスターノーリアクション決定戦29],55366
2015-11-04,壊せ！脳細胞！致死量寸前カフェイン中毒で寝てない自慢[ミスターノーリアクション決定戦28],53031
2015-11-03,衝撃！スライムを電子レンジでチンしたら驚愕の結果に,197244
2015-11-03,つけろ！墨！顔面ぶっかけ【あの液体】[ミスターノーリアクション決定戦27],48755
2015-11-02,【マリオ死亡再現】1600℃のマグマ！クリア率0％全自動マリオメーカー,222708
2015-11-02,ふるえろ！電マ！エッチなビートで燃え尽きるほどヒート[ミスターノーリアクション決定戦26],90020
2015-10-31,災害対策講座【ゴミで料理】空缶BBQ！窮地の中でもハッピー,338837
2015-10-30,【負け=死】トゲトゲブロックス選抜戦！タイムリミットはたったの５秒！！,58478
2015-10-30,止めろ！心臓！氷水かぶって心肺停止！いいから人工呼吸だぁっ！[ミスターノーリアクション決定戦25],57914
2015-10-30,【天皇賞(秋)】絶対当たる予想と買い方[LIFE],40190
2015-10-29,大実験！柿の木の葉を全部むしったら実はどうなるのか？,71120
2015-10-29,抜け！毛！毛根根絶祭で精魂つき放題！[ミスターノーリアクション決定戦24],58201
2015-10-29,【LIFE】ファルコンがウンコ付き手紙をもらった。,50314
2015-10-28,キス激臭オリジナルカクテル口移しで新接吻！ラブショットでパリピデビュー,88481
2015-10-28,殺せ嗅覚！正露丸は飲む物じゃねぇ！嗅ぐ物★[ミスターノーリアクション決定戦23],53435
2015-10-27,1000本のロウソク同時に燃やして神化アヴァロンの逆鱗に触れる！,133266
2015-10-27,行け！皮膚科！激アツロウソク垂らして叫ぶ豚野郎達！[ミスターノーリアクション決定戦22],52516
2015-10-27,【大爆発炎上】俺の愛する女から異音がするぜMAJIDE[LIFE],131857
2015-10-26,【超書道】ススキ100本集めてみたら書道100段になったニート,44358
2015-10-26,ワッショイ！金玉！睾丸神輿で秘部破裂！！[ミスターノーリアクション決定戦21],63247
2015-10-26,【手作り船】TOKIOにやられる前ビニール傘の船で湖を横断したい[LIFE],64745
2015-10-25,【1600℃超級】危険過ぎるマグマ焼き芋（糖度MAX）,603992
2015-10-25,【LIFE】純米生原酒 男山！！透き通った純米の奥に隠された３人の男の切なき恋敵！！君よ幸せであれ！！,26079
2015-10-24,【番号公開】生電話で頑固なMEGWINを論破しろ!10番勝負!!,232761
2015-10-24,2階から落ちそう【MAJIDE両足複雑骨折5秒前】からのお知らせ,157116
2015-10-24,【LIFE】高級肉！100%松坂牛に感謝のシンフォニーパワー全開の友情覚醒！！！,43919
2015-10-23,YouTuber大量虐殺！【生存率0％】,60331
2015-10-23,しようぜ！火傷！100℃のお茶イッキ飲みバトルで放送事故[ミスターノーリアクション決定戦20],58841
2015-10-22,【驚愕】6kgの豆腐を大食いしたら本当に体重は6kg増えるの？,353607
2015-10-22,出せ！うんこ！お尻サヨナラ満塁ホームラン[ミスターノーリアクション決定戦19],59957
2015-10-21,ふわふわ♪♪180秒で簡単新感覚トースト！確実にモテる♪これが料理界の壁ドンや〜！！！【エッグ イン クラウド】,85624
2015-10-21,取れろ顔面！人妻が毎日使うアレで逝く！[ミスターノーリアクション決定戦18],50446
2015-10-20,目ん玉飛び出るくらいの圧力を顔にかける必須アイテム教えます,87781
2015-10-20,乾け！目！眼球干物祭りでドライアイ砂漠[ミスターノーリアクション決定戦17],56039
2015-10-19,アメリカで大人気！食べれるスターウォーズのフィギュア！SQUIDTROOPER,48079
2015-10-19,飲み込めツバ！レモン丸かじり大量唾液！試してガッテン[ミスターノーリアクション決定戦16],59219
2015-10-18,50ｍクレラップでハンモック作って猫。激モテめっちゃホリデイ！,61170
2015-10-17,じゃがりこでニョッキを作るぜ！,154203
2015-10-16,燃えろ体！溶けろ服！火炎放射で人間バーベキュー[ミスターノーリアクション決定戦15] MR NO REACTION 15 - HUMAN BARBECUE,64487
2015-10-15,爆ぜろ！顔面！業務用ゴムパッチンで前歯粉砕[ミスターノーリアクション決定戦14] MR NO REACTION 14 - Giant Rubber Band Snap!,62195
2015-10-14,前代未聞！イクラの押し寿司！プチプチプチプチプチプチプチイィ！POP POP SALMON EGGS,374874
2015-10-14,壊死せよ！皮膚！30秒で皮膚を凍傷にさせろ！[ミスターノーリアクション決定戦13] MR NO REACTION 13 - Freeze your skin for 30 seconds!,63446
2015-10-13,【恐怖の階段】何も見えない暗闇で風船爆破！まさかの結果に Metal Gear Solid V: The Phantom Pain,62047
2015-10-13,金玉パーンッ！硬球股間直撃でサヨナラ子孫！[ミスターノーリアクション決定戦12] MR NO REACTION 12 - RIGHT IN THE BALLS,74620
2015-10-12,【ドッキリでマジギレ】ドアを開けて色々ブッかけられたら Horrible Prank! Open the door and...,367588
2015-10-12,出せ！鼻血！お下劣大百科！！[ミスターノーリアクション決定戦11] MR NO REACTION 11 - Don't get too excited ( ͡° ͜ʖ ͡°),70758
