投稿日,タイトル,再生数
2021-08-09,台風直撃？お天気下り坂な夏休み,3237
2021-08-07,パパも今日からなつやすみ,3358
2021-07-28,2021年なつやすみが始まりました,4816
2021-07-24,こうちゃんのお気に入りカード,2885
2021-07-23,夏休み特別企画  ボロボロのゲームボーイアドバンスSPを新品みたいに復活させる動画,1147
2021-07-22,4連休初日はコストコ行ってピーチソフトを食べる動画,4192
2021-07-18,日曜の朝ごはん,3753
2021-07-14,こうちゃんプールで遊ぶ,4700
2021-07-10,水泳教室再開しました,4337
2021-07-07,鬼の研究,2729
2021-07-03,こうちゃんの成長,5185
2021-06-29,こうちゃん畑へ行く,3181
2021-06-27,お手伝い大好きなこうちゃん,4569
2021-06-26,パックマンのガチャを回す,1461
2021-06-23,野菜がたくさん収穫できました,1439
2021-06-19,ぼくの観たいもの,4415
2021-06-16,Shaking Kouchan～シェイキングこうちゃん,3184
2021-06-12,DIY ドリームキャストの電池交換＆ソケット化,1168
2021-06-09,コストコ  2021年６月購入品,3499
2021-06-05,こうちゃんの診察とコストコでランチの動画,4093
2021-06-02,こうちゃんとゲームキューブタルコンガで遊ぶ,2877
2021-05-29,早起きこうちゃん,4188
2021-05-26,こうちゃんと過ごす梅雨の中休み,4443
2021-05-22,こうちゃんとお兄ちゃんの部屋,2574
2021-05-15,みんなで作るコストコバーガー,2524
2021-05-13,そろそろぼく寝ます,2627
2021-05-08,こうちゃんのお気に入りパズル,3337
2021-05-06,今日ものんびり過ごすゴールデンウィーク（BBQ2回目）,5371
2021-05-04,まったりと過ごすゴールデンウィーク,4373
2021-05-02,兄ちゃんの手作りケーキ,3961
2021-05-01,GW中ですが子供達は学校です,6943
2021-04-30,ノープランな今年のゴールデンウィーク,3741
2021-04-29,コストコでハンモック買いました,3512
2021-04-27,漂白剤で古いプラスチックの黄ばみ落とします,1186
2021-04-24,久しぶりにコストコ行って色々買いました,3116
2021-04-21,お散歩,2710
2021-04-17,お留守番,5246
2021-04-14,こうちゃんのいたずら,10215
2021-04-10,こうちゃんの青汁チャレンジ,4777
2021-04-09,休日にこうちゃんとまったり子供部屋で過ごす動画,3721
2021-04-07,メルカリでドリームキャスト買ってみましたけど動作しません・・,1418
2021-04-03,こうちゃん人生初の焼肉食べ放題,6586
2021-03-29,さくら満開,2868
2021-03-27,こうちゃん鬼になる,3862
2021-03-24,こうちゃんこれから寝ます。,5972
2021-03-20,こうちゃん朝のルーティーン,6201
2021-03-17,こうちゃんのお手伝い,4730
2021-03-13,最近家電がボコボコ壊れます（涙）,3306
2021-03-10,こうちゃんのジャージ,5151
2021-03-06,こうちゃん日記＃１,6865
2021-02-27,こうちゃんの歯が抜けました,6558
2021-02-22,こうちゃんに食べられちゃったのでうどんのテイクアウトしました,6273
2021-02-21,ディスクシステム３５周年 メルカリで買ったディスクが起動できるか確認する動画,1838
2021-02-20,15周年になりました。,6473
2021-02-17,オートテニスに行く,2972
2021-02-13,こうちゃんvs青鬼 2021節分 最後の戦い,11976
2021-02-10,本当にもうこういうの出さないでください【アストロシティミニ】,4302
2021-02-06,こうちゃんが帰って来る前に・・,7474
2021-02-03,とある日曜日の過ごし方,8379
2021-01-30,数を数えるこうちゃん,9058
2021-01-27,レトロゲーム購入2021年1月,1722
2021-01-22,新しいスチームオーブンレンジでこうちゃんにプリンを作る動画,4225
2021-01-16,大雪降ったのでみんなで雪だるま作ります,4892
2021-01-10,こうちゃんのお正月2021,8053
2021-01-09,こうちゃんの雪あそび,7588
2021-01-07,欲張りこうちゃん　〜チョコエッグ スーパーマリオ,5615
2021-01-04,ゲオ 2021お正月おうち遊びセール,2935
2021-01-02,年越しこうちゃん,8444
2020-12-30,サムネイルコレクション 2020 Thumbnail collection 2020,4883
2020-12-30,冬のかきパーティ,5656
2020-12-28,こうちゃんの年末,5262
2020-12-27,こうちゃんとクリスマスケーキ Kohei loves Christmas cake,6105
2020-12-26,こうちゃんのクリスマス 2020　Christmas Dinner 2020,6999
2020-12-23,海外よりお取り寄せ バックトゥーザフューチャー アドベントカレンダー,2170
2020-12-19,こうちゃんクリスマスパーティへ行く ～Go to a Christmas party,9198
2020-12-17,ドイツからお取り寄せ カプコン ホームアーケード CAPCOM HOME ARCADE,1972
2020-12-14,こうちゃん９歳のお誕生日 Kouhei's Birthday,9468
2020-12-12,こうちゃんのスペシャルムービー2020,14575
2020-12-09,チョコエッグドラえもんムービーセレクション2（見切り品）,1802
2020-12-06,夜更かしこうちゃん,6209
2020-12-05,風船バレーボール掃除機,4613
2020-11-30,おすすめ！プレイモービル バック・トゥ・ザ・フューチャー デロリアン,1875
2020-11-28,土曜の朝は手作りベーコンで,3221
2020-11-26,GoToEatキャンペーンとポケモンドーナツ,3928
2020-11-23,コストコへ行く 2020年11月番外編（セリア＆マンガ倉庫）,5142
2020-11-22,コストコへ行く 2020年11月22日,6676
2020-11-21,こうちゃんのガーデニング,3646
2020-11-17,なつかしのゲーム＆ウォッチが新発売,1712
2020-11-14,今話題の無限くら寿司に挑戦,6718
2020-11-11,ポリメガ発売延期になりませんように・・,1676
2020-11-07,手作りスライム,2821
2020-11-03,こうちゃんのハロウィン Ko-chan's Halloween,5389
2020-10-31,映画鬼滅の刃と小倉散策 ～Yaiba of Kimetsu and Kokura castle,5712
2020-10-28,パパの海鮮かきあげ丼,3157
2020-10-24,ロボこうちゃん　Robo-Kouchan,6014
2020-10-21,久留米の旅,3419
2020-10-17,籠城こうちゃん 〜 Keep out!,8693
2020-10-13,火星最接近 2020年10月6日,3191
2020-10-10,パパ、こうちゃんを散髪する。,6872
2020-10-07,下関ハードオフのレトロゲーム,2417
2020-10-03,お散歩こうちゃん,8532
2020-09-30,まるごとパイナップル,2719
2020-09-27,自家製だいだい白ポン酢,2561
2020-09-26,4連休最後はＢＢＱで締めます,4509
2020-09-24,朝からおこりんぼこうちゃん,9636
2020-09-22,秋の夜空撮れるかな？,1700
2020-09-21,コストコでお買い物 2020年９月編,7271
2020-09-20,1人旅 in 下関,6179
2020-09-19,こうちゃんおもちゃを買ってもらう,4468
2020-09-17,かずと１０歳になる,5447
2020-09-15,かずとの誕生日プレゼント,5506
2020-09-12,ダメダメなドラえもんハッピーセット Doraemon Happy Meal,3241
2020-09-07,台風１０号がやってきました,9197
2020-09-05,台風１０号に備えろ！,3892
2020-09-02,ヘッド丸洗いで復活 キャノンプリンタMG7130,8378
2020-08-29,お姉ちゃんおめでとう！Happy Birthday my sister 2020,8976
2020-08-26,夏休みレトロゲームお買い物日記,2337
2020-08-22,庭のサナギが蝶々になりました,2358
2020-08-20,夏休み最後は花火で締めます,5879
2020-08-18,特別な夏,5910
2020-08-15,夏、バーベキュー,6299
2020-08-12,雨の夏休み,7831
2020-08-10,プール開き 2020,8585
2020-08-09,真夏のコストコへ行く,5837
2020-08-08,夏休み始まったけど・・・,7157
2020-08-05,今更ながらセガサターン買ってみました,3625
2020-08-01,こうちゃんのマイブーム,4756
2020-07-30,ミニオンズハッピーセット　Minions Happy Meal,7840
2020-07-28,４連休最終日はちょっとお天気回復,10917
2020-07-25,今日はパパがご飯作ります Daddy's curry and pudding,5896
2020-07-24,世間はGo toキャンペーンですが・・Where do we go?,11170
2020-07-23,もじ・かず書き方の練習 Practice writing letters and numbers,7120
2020-07-21,こうちゃん久しぶりの水泳教室へ行く Go to a swimming class,12652
2020-07-18,密着！こうちゃん朝の準備,11739
2020-07-16,こうちゃん天下一品とゲーセンに行く,7515
2020-07-13,コストコでお買い物 2020年７月,8912
2020-07-11,早起きこうちゃん,6812
2020-07-08,梅雨の日曜日,12115
2020-07-04,長靴とこうちゃん Boots and Kouchan,6465
2020-06-28,【ハードオフ】ジャンクで売ってた薄型PS2の動作確認,2797
2020-06-27,ヌードルメーカーで自家製そばを作ってみる,4276
2020-06-24,こうちゃんのリクエスト,6997
2020-06-20,超簡単！クリームコーンポテト＆明太ピザ,3103
2020-06-17,復活! PCエンジンCD ROM2,1820
2020-06-13,今夜はピザパーティ,8140
2020-06-10,回転式CDラックにレトロゲームを整理します,2655
2020-06-06,学校は始まったけど・・・,24697
2020-06-03,ママのアラビア ムーミンマグカップ コレクション,2839
2020-05-30,久しぶりにコストコへ行く 2020年５月,5032
2020-05-27,休校最後の日,9383
2020-05-23,桃缶入り！補給艦とわだカレー,3337
2020-05-20,自主勉こうちゃん,8808
2020-05-16,かき氷屋さんこうちゃん,11475
2020-05-13,母の日なのでカズト頑張る,9251
2020-05-09,くら寿司テイクアウトで子供の日ホームパーティ,19630
2020-05-06,おいてけぼりで地団駄こうちゃん,89519
2020-05-05,オークラ特製フレンチトーストで朝ごはん,6599
2020-05-04,こうちゃんのオンライン帰省,9700
2020-05-03,うちめし～潜水艦「ずいりゅう」の海軍カレーを作ってみました,8001
2020-05-02,こうちゃんとお散歩,9489
2020-05-01,ニンテンドー６４（ジャンク品）で遊ぶ,2671
2020-04-30,Stay Home GW１日目,3299
2020-04-28,Stay Home メルカリでレトロゲームを買う,3434
2020-04-25,こうちゃんとパパの雑談動画,10675
2020-04-22,こうちゃんのもぐもぐタイム,10663
2020-04-18,ママのお誕生日パーティー 2020,16633
2020-04-16,ぴゅう太であそぶ 実戦編,3131
2020-04-14,ぴゅう太であそぶ～セットアップ編,1887
2020-04-11,ママの秘密アイテム,6414
2020-04-08,こうちゃんの春休み 2020,14531
2020-04-04,こうちゃん日曜朝食の一コマ,17284
2020-03-30,【ゲオセール 2020年３月】100円ゲーム,4386
2020-03-28,春のミニバーベキュー,10933
2020-03-27,コストコ 2020年３月,3887
2020-03-24,ハズレなし！ドラえもんチョコエッグ,3445
2020-03-21,密着！こうちゃんの日曜日,13113
2020-03-20,こうちゃんの土曜日ルーティーン,13219
2020-03-19,もうこういうの出さないでください！【PCエンジンミニ】,17763
2020-03-17,こうちゃんカレー屋さんへ行く,9616
2020-03-14,こうちゃんのお絵かき Kochan's drawing,6858
2020-03-11,みそ煮込みうどんを作る,5508
2020-03-07,こうちゃんの散髪 2020 春,17865
2020-03-04,コストコ 2020 2月29日,4512
2020-02-29,コストコ トイレットペーパー争奪戦,24424
2020-02-26,Driving in Yokosuka,3683
2020-02-23,ディスクシステムを修理してみます。,3608
2020-02-22,こうちゃんとパパのお留守番【Vlog】,51042
2020-02-20,押入れに眠っていた32年前のディスクシステムを動かしてみる動画,8634
2020-02-18,カズト兄ちゃん作デコレーションケーキ,6407
2020-02-15,こうちゃんのPEZコレクション,7628
2020-02-13,お買い得？ジャンクソフト１０本セット その２,1929
2020-02-10,コストコ 2020 2月,5976
2020-02-08,2020節分 こうちゃん vs 赤鬼ドラキー,18305
2020-02-05,コストコ新商品 チョコクレープロール,4590
2020-02-03,押し入れに眠っていた24年前のプレステを動かしてみる動画,2587
2020-02-01,節分 おにミーテイング 2020,5416
2020-01-30,コストコ 2020 1月,8465
2020-01-27,【2020 お正月】お爆走おとうさん2020 お正月復路編 後編,9748
2020-01-25,【2020 お正月】お爆走おとうさん2020 お正月復路編 前編,7246
2020-01-23,パパのお泊りセット 2020お正月版,5814
2020-01-21,【2020 お正月】こうちゃんの新年会２ 2020,18310
2020-01-18,【2020 お正月】こうちゃんの新年会 2020,22950
2020-01-16,【2020 お正月】こうちゃんの大晦日ハイキング,6507
2020-01-13,【2020 お正月】大晦日は大忙し～大晦日のコストコへ行く,11018
2020-01-12,【2020 お正月】こうちゃんお使いに行く,12912
2020-01-11,【2020 お正月】パパの実家でまったり,18642
2020-01-09,【2020 お正月】カズトとこうちゃんの帰省初日はパパ実家で,14681
2020-01-07,【2020 お正月】爆走おとうさん 1000キロの旅 後編,10217
2020-01-05,【2020 お正月】爆走おとうさん 1000キロの旅 前編,17777
2020-01-02,あけましておめでとうございます。,3490
2019-12-30,今年最後の動画です。良いお年を！,8537
2019-12-28,東洋リビングの防湿庫を買ったら不良品でした・・。,4712
2019-12-26,Go Pro(HERO5)+ジンバルにVideo microを付けてみる,2597
2019-12-24,メリークリスマス 2019 ～Merry Christmas 2019,11561
2019-12-22,チョコエッグピクサー5 ～Choco Egg Pixar 5,2417
2019-12-21,年末年始のハッピーセットはスーパーマリオです！ Super Mario Happy meal,4373
2019-12-19,ドライブトーク,2923
2019-12-17,カズトとテニス,3675
2019-12-15,こうちゃんのお誕生日 2019 ～Kouhei's Birthday 2019,21703
2019-12-14,ドイツ版チョコエッグ（ペット２）,2578
2019-12-13,フランクフルト市街を散歩する Walking down the city of Frankfurt,2626
2019-12-11,コタツで横須賀みかん,5201
2019-12-09,2019アマゾン サイバーマンデー ～ 2019 Amazon Cyber Monday,2013
2019-12-07,コストコ Lap Tray ～Unboxing MULTI TASKING LAP TRAY,2290
2019-12-05,やる気満々水泳教室,8520
2019-12-02,至福のひと時～独占ポケモンドーナッツ  Pokemon doughnut,5250
2019-11-30,パパ、アッシ・パルマンティエを作ってみる　Papa's Hacis Parmentier,17320
2019-11-28,雨のバーベキュー Barbecue in the rain,2847
2019-11-26,おやすみこうちゃん  Sleeping Kouhei,8057
2019-11-23,コストコでお買い物 2019年11月下旬編  Shopping at Costco late November 2019,5971
2019-11-21,パズル大好きこうちゃん It's my favorite toy.,9545
2019-11-19,季節外れの花火大会 Out of season fireworks,2212
2019-11-16,こうちゃん緑地公園で遊ぶ  ～Play in the green park,10421
2019-11-14,パパ天津飯作ってみる Papa's Tenshinhan,5964
2019-11-12,密着イヤイヤこうちゃん,22885
2019-11-09,コストコでお買い物 2019年11月編,14528
2019-11-06,ドイツお土産紹介（ほとんどお菓子）,3611
2019-11-03,【2019 11月】３連休はゲオゲームセール!  後編,1904
2019-11-03,パパ北欧料理ピティパンナを作ってみる　Papa's cooking,5387
2019-11-02,【2019 11月】３連休はゲオゲームセール！,3644
2019-11-01,勇者、ハイデルベルク城へ向かう,1567
2019-10-30,ドイツのホテルってどんな感じ？,2325
2019-10-26,パパ、ドイツに降り立つ　Arrived in Germany,3694
2019-10-25,パパ、ドイツから帰ってくる Back to Japan,7847
2019-10-19,こうちゃんの公園弾丸ツアー,11328
2019-10-16,こうちゃんのお気に入り　Kochan's favorite,9169
2019-10-13,パパのお手製すき焼き Papa's SUKIYAKI,10379
2019-10-12,関東は台風上陸、こうちゃんは遠足,13830
2019-10-09,夜更かしこうちゃん,18692
2019-10-05,こうちゃんの運動会 2019,50806
2019-10-02,イヤイヤこうちゃん,52681
2019-09-28,コストコでお買い物 2019年9月編,11047
2019-09-26,こうちゃんの上履き,5211
2019-09-23,遂に発売！ メガドライブミニ  MEGA DRIVE Mini Unboxing,1436
2019-09-22,パパ＆カズトのハッシュドビーフ作り Papa and Kazuto Cooking,7869
2019-09-21,こうちゃんの休日 Kouhei's holiday,7623
2019-09-19,静岡市ふるさと納税 ガンダム清水港開港120周年記念カラー,1364
2019-09-17,カズトのお誕生日 2019,7503
2019-09-15,こうちゃん、お姉ちゃんの運動会へ応援に行く,19559
2019-09-14,芝張り４ヶ月後・・,11191
2019-09-12,帰省お土産 2019夏お盆編,2547
2019-09-10,カズトの不思議な遊び,4026
2019-09-07,【2019夏休み】爆走おとうさん１０００kmの旅 2019夏 復路編,12192
2019-09-05,ザクヘッド 6 - ZAKU HEAD 6,1249
2019-09-02,こうちゃん、お姉ちゃんの誕生日をお祝いする,18120
2019-08-31,夏休みの宿題終わったかな？,6255
2019-08-28,ぼくのなつやすみ 2019 その四 ～冷凍マンモスに会いに行く,10232
2019-08-26,ぼくのなつやすみ 2019 その参 ～映画館初体験,16776
2019-08-24,ぼくのなつやすみ 2019 その弐,10177
2019-08-21,ぼくのなつやすみ 2019 その壱,18252
2019-08-18,パパのお誕生日,5978
2019-08-17,【2019夏休み】爆走お父さん1000キロの旅 ～2019夏 後編,19451
2019-08-15,【2019夏休み】爆走お父さん1000キロの旅 ～2019夏 前編,22921
2019-08-13,こうちゃんの盆踊り,8323
2019-08-10,USJの思い出,3815
2019-08-08,今日は手巻き寿司,14173
2019-08-06,プール開き2019,19056
2019-08-02,こうちゃん夏なので髪をカットしてもらう,19781
2019-07-31,コストコでお買い物 2019年7月編 ～Shopping at Costco,14246
2019-07-29,ＵＳＪからママ帰ってくる,49739
2019-07-27,男３人お留守番日記,23155
2019-07-25,こうちゃん涙のお見送り（ユニバーサルスタジオへ行く）,29355
2019-07-23,【2019夏】夏休み始まりました！,14906
2019-07-20,添い寝あるある,13307
2019-07-18,こうちゃんお兄ちゃんと遊んでもらう,12278
2019-07-15,こうちゃんの土曜日大好き,33390
2019-07-14,ゲオ スーパーセール 2019年 7月,3023
2019-07-13,【GH5】撮影環境をリニューアルします,1520
2019-07-10,こうちゃんの水泳教室,49325
2019-07-06,こうちゃん楽しく学校行ってます,22801
2019-07-03,こうちゃんとバランスボール,7187
2019-06-29,こうちゃんのおしりぺんぺん,29108
2019-06-26,サイレントこうちゃん,7044
2019-06-22,コストコ 抹茶＆クランベリーロールケーキ,6253
2019-06-18,コストコでお買い物 2019年６月編,17111
2019-06-15,こうちゃん夢の中で海外旅行,6853
2019-06-12,こうちゃんとお留守番,27439
2019-06-08,動画にコメントを付けられない件について,5285
2019-06-05,芝張り一月後,6188
2019-06-01,パパの実力とやらを見せてもらおうじゃないか by かずと,5626
2019-05-29,これがあれば最強!? ～ZHIYUN Evolution ジンバル,3395
2019-05-25,ごはんですよ～,13829
2019-05-22,こうちゃんのほぼドラえもん,7814
2019-05-18,こうちゃんテニスをする,15815
2019-05-15,ニンテンドーラボ　ロボットキットで遊ぶ,2703
2019-05-11,カズト ニンテンドーラボ ロボットキットに挑戦する,4791
2019-05-09,こうちゃんの仮設ひみつ基地,10588
2019-05-06,コストコ スペアリブでBBQ,12202
2019-05-05,こうちゃんのぼくも連れていって！,28781
2019-05-04,コストコお肉でバーベキュー,10433
2019-05-02,裏庭も芝生に 後編,6712
2019-05-01,裏庭も芝生に 前編,7659
2019-04-30,コストコで買ったもの紹介～平成最後のコストコへ行く,11682
2019-04-29,パパの弟家族遊びに来る,15716
2019-04-28,秘密基地のんびり大掃除,2752
2019-04-27,地団駄こうちゃん,165785
2019-04-26,明日からゴールデンウィークです。,4718
2019-04-24,マイペースこうちゃん,10112
2019-04-20,コストコ ハムレット チョコクリスピー,3067
2019-04-18,お買い得？ジャンクソフト１０本セット,2179
2019-04-14,コストコで買ったもの紹介（2019年4月）,17270
2019-04-12,パパ１日限定主夫になる,13958
2019-04-09,カズトと机 Kazuto and his desk,3792
2019-04-06,パパのお土産ケーキ,9330
2019-04-04,チョコエッグ ドラえもん２,9373
2019-04-02,ぼくたちお留守番,5571
2019-03-30,こうちゃんの秘密基地,22253
2019-03-28,こうちゃんと春の公園へ行く,12689
2019-03-26,カズト無印良品の机を買ってもらう,13074
2019-03-23,朝からバトル こうちゃん vs ママ,151361
2019-03-20,夢のマシン レトロフリーク メガブラック ギアコンバーターセット,7787
2019-03-19,こうちゃん卒業祝いのケーキ２個もらう,28038
2019-03-16,お姉ちゃんの卒業式,14213
2019-03-14,セラベイクでつるりんプリンを作る,22601
2019-03-12,自分の名前言えるかな？,14743
2019-03-09,こうちゃんのお勉強,17936
2019-03-07,かずとのフォートナイトゲーム実況,2548
2019-03-04,こうちゃんのひな祭り,16749
2019-03-02,パパ、ヒゲそりを買ってもらう,3827
2019-03-01,Cooking Kazuto(にんじんケーキ編),6930
2019-02-26,牡蠣頂きました,3335
2019-02-23,お年玉で買いました（カズト編）,3292
2019-02-21,久しぶりにお出かけしましたが・・,26824
2019-02-19,30年前のＰＣエンジン立ち上がるかな？,4416
2019-02-16,ママのシェーク,11026
2019-02-14,ヨドバシ・ドット・コム限定 数量限定SALE,2127
2019-02-11,ひな祭りの準備 2019 Prepare for Hinamatsuri,4762
2019-02-10,パパガンプラ作る～ MG 1/100 ダブルゼータガンダム Ver.Ka クリアカラーバージョン ZZ GUNDAM Clear Color Ver,5353
2019-02-09,マシンガントークこうちゃん Talking Kou-chan,439520
2019-02-07,カプキャラ ドラえもん3,39580
2019-02-02,2019節分 鬼ミーティング,13405
2019-01-31,味噌作り 2019 - Let's make Miso,5892
2019-01-29,実家にあったレトロゲーム機を紹介します,2163
2019-01-26,こうちゃん髪をカットする,10281
2019-01-24,牡蠣ざんまい  ～Oyster party,7744
2019-01-22,ご当地名産品当てクイズ 2019年お正月編,7160
2019-01-19,【2019 お正月】 爆走おとうさん1000kmの旅～復路編,45505
2019-01-17,【2019 お正月】 パパ同窓会に参戦する,6995
2019-01-14,【2019 お正月】 こうちゃんお台場へ行く,17613
2019-01-12,【2019お正月】 こうちゃんの新年会,42802
2019-01-08,【2019 お正月】こうちゃん、かずとパパの実家にお泊りする,17347
2019-01-05,【2019 お正月】こうちゃんのハイキング Kou-chan's hiking,16143
2019-01-03,【2019 お正月】ハッピーニューイヤー 2019 - Happy New Year 2019,22434
2018-12-30,爆走お父さん1000キロの旅 ～2019 お正月,51829
2018-12-28,NEOGEO mini 得点王 パパ vs かずと,2610
2018-12-26,クリスマスディナー 2018 -Christmas dinner 2018,20884
2018-12-24,カズトとパパのクリスマスケーキ 2018 Making a Christmas cake 2018,6770
2018-12-23,NEOGEO mini クリスマス版 -NEOGEO mini Christmas Limited Edition,4070
2018-12-22,こうちゃんのお手伝い～お洗濯物編,9595
2018-12-20,2018アマゾンサイバーマンデー,1944
2018-12-18,こうちゃんのお誕生日パーティ Kou-chan's Birthday Party,138323
2018-12-15,こうちゃんのお誕生日2018  Kou-chan's Happy Birth day 2018,32857
2018-12-11,ポケットモンスター Let's Go！ ピカチュウ,3909
2018-12-09,こうちゃんの大好物  Kou-chan's favorite food,34754
2018-12-08,Google homeとおしゃべりこうちゃん Kou-chan talks with google home.,9378
2018-12-04,カズトと遊ぶ８０年代レトロゲーム,2588
2018-12-01,こうちゃん、秋のお散歩　Walking in autumn,12379
2018-11-25,コストコ クロワッサンシュー,11572
2018-11-23,ミスド ポケモン ドーナツ　Pokemon doughnut,9562
2018-11-20,よこすかみかん届きました Orange made in Yokosuka,3633
2018-11-17,こうちゃん秋の公園で遊ぶ,17109
2018-11-14,NEOGEO mini International,3439
2018-11-10,続マリオオデッセイチョコエッグ Super Mario Odyssey Choco Egg,15651
2018-11-04,佐賀 バルーンフェスタ2018 Saga Balloon Fiesta,13271
2018-11-03,チョコエッグ スーパーマリオ オデッセイ　Super Mario Odyssey Choco Egg,6168
2018-10-31,お菓子祭り戦利品,7951
2018-10-27,福沢諭吉 お札せんべい,2684
2018-10-24,新製品？しめじの山,3109
2018-10-20,閉店半額セール,3241
2018-10-13,こうちゃんのおかたずけ,31676
2018-10-08,こうちゃんのぼくをキャンプに連れて行って～Take me to the camp,20230
2018-10-06,コストコで買った牧家の塩キャラメルプリン Bocca pudding,4985
2018-10-03,ついにゲット、NEOGEO mini パッド,2354
2018-09-29,こうちゃんの運動会延期になる,19083
2018-09-26,コストコディナー,13323
2018-09-23,コストコ買い出し 2018年9月,17917
2018-09-22,タミヤ ディスプレイ ターンテーブル　TAMIYA DISPLAY TURNTABLE,1936
2018-09-17,カズト兄ちゃんの誕生日ケーキ,17772
2018-09-15,おしゃべりこうちゃん,143392
2018-09-08,こうちゃんとパパの手作りプリン Do you favor papa's pudding?,9345
2018-09-05,挑戦！プリン作り,4988
2018-09-02,夏のおもいで 2018 ～ summer 2018 memory,4433
2018-08-31,お姉ちゃんの誕生日ケーキ,14851
2018-08-29,パパの夏休み プチ工作,3883
2018-08-27,こうちゃん、お庭にプールを出してもらう,9637
2018-08-25,パパのお誕生日バーベキューパーティー,6579
2018-08-22,NEOGEO miniがやってきた NEOGEO mini Unboxing,2903
2018-08-20,盆休みのコストコへ行く,8200
2018-08-18,ママ＆カズトの帰省東京みやげ,9134
2018-08-16,はらぺこあおむしチョウチョになる The caterpillar transformed into a butterfly.,2893
2018-08-14,こうちゃん、おうちに帰る,22706
2018-08-12,密着！パパのなつやすみ,11269
2018-08-10,帰省は楽しいかな？,6854
2018-08-08,ぼくの夏休み 2018,16464
2018-08-05,そろそろ食べごろ？桃狩りの桃,4255
2018-08-03,大接近中の火星を観る Mars observation,2026
2018-07-31,大分農業文化公園キャンプ 2018夏 後編,7405
2018-07-28,大分農業文化公園キャンプ 2018夏 中編,8783
2018-07-24,大分農業文化公園キャンプ 2018夏 前編,13163
2018-07-21,パパ、髪をカットしてもらう 2018夏,4841
2018-07-16,2018夏キャンプ 大分農業文化公園 予告編,12140
2018-07-13,歯抜けこうちゃん,10120
2018-07-11,ニンテンドークラシックミニ ジャンプ50周年記念バージョン,2436
2018-07-08,お庭で発見！ はらぺこあおむし The Very Hungry Caterpillar in my garden,5377
2018-07-06,大雨特別警報発令中,10738
2018-07-01,パパの上海みやげ　Dad's Shanghai souvenirs,5041
2018-06-27,こうちゃんのお気に入り,7941
2018-06-24,パパとママの明太子クリームパスタ Dad and Mama's Mentaiko pasta,6339
2018-06-22,マイクロ・ロケット キックボード,6792
2018-06-19,ガーデニング～梅雨の中休み,4738
2018-06-16,パパのお手製マンゴーシェーク,7247
2018-06-13,コストコでお買い物 2018年6月,9246
2018-06-10,PS４ & PlayStationVRデビュー,3799
2018-06-08,配膳係こうちゃん,7169
2018-06-05,カズトの作品当てクイズ,2407
2018-06-02,ユニクロ ドラえもんTシャツ＆ぬいぐるみ Doraemon UT UNIQLO,7940
2018-05-30,こうちゃん運動会の応援に行く,10055
2018-05-26,ママにヘルシオをプレゼントする,8760
2018-05-23,お散歩こうちゃん　Walk in the park,8709
2018-05-19,キャンプ道具紹介 2018,14305
2018-05-15,ティエラワイド用グランドマット,4928
2018-05-12,2018 GWキャンプ ～志高湖キャンプ（大分）後編,6631
2018-05-09,2018 GWキャンプ ～志高湖キャンプ（大分）中編,7269
2018-05-06,2018 GWキャンプ ～志高湖キャンプ（大分）前編,19106
2018-05-05,GWキャンプの食材買い出しにコストコへ行く,12385
